name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,1000000000,115,update,Depart By slider,113,true,false,2,23725.0996249998
airlines,1000000000,116,update,Depart By slider,114,true,false,2,21744.506291000172
airlines,1000000000,117,update,Depart By slider,115,true,false,2,23376.364541999996
airlines,1000000000,118,update,Depart By slider,116,true,false,2,23071.922708000056
airlines,1000000000,119,update,Depart By slider,117,true,false,2,21703.953625000082
airlines,1000000000,120,update,Depart By slider,118,true,false,2,22202.059249999933
airlines,1000000000,121,update,Depart By slider,119,true,false,2,21387.128874999937
airlines,1000000000,122,update,Depart By slider,120,true,false,2,22896.291499999817
airlines,1000000000,123,update,Depart By slider,121,true,false,2,22462.780292000156
airlines,1000000000,124,update,Depart By slider,122,true,false,2,22440.05983299995
airlines,1000000000,125,update,Depart By slider,123,true,false,2,22288.877625000197
airlines,1000000000,126,update,Depart By slider,124,true,false,2,22785.11145800026
airlines,1000000000,127,update,Depart By slider,125,true,false,2,22957.37679200014
airlines,1000000000,128,update,Depart By slider,126,true,false,2,21871.274709000252
airlines,1000000000,129,update,Depart By slider,127,true,false,2,22195.64620899968
airlines,1000000000,130,update,Depart By slider,128,true,false,2,22849.049459000118
airlines,1000000000,131,update,Depart By slider,129,true,false,2,23095.76774999965
airlines,1000000000,132,update,Depart By slider,130,true,false,2,23397.939207999967
airlines,1000000000,133,update,Depart By slider,131,true,false,2,22244.197958000004
airlines,1000000000,134,update,Depart By slider,132,true,false,2,22169.991249999963
airlines,1000000000,135,update,Depart By slider,133,true,false,2,22381.37520799972
airlines,1000000000,136,update,Depart By slider,134,true,false,2,21909.879958000034
airlines,1000000000,137,update,Depart By slider,135,true,false,2,21864.87587499991
airlines,1000000000,138,update,Depart By slider,136,true,false,2,23076.21170799993
airlines,1000000000,139,update,Depart By slider,137,true,false,2,22508.128583999816
airlines,1000000000,140,update,Depart By slider,138,true,false,2,22970.5238330001
airlines,1000000000,141,update,Depart By slider,139,true,false,2,23273.390167000238
airlines,1000000000,142,update,Depart By slider,140,true,false,2,23661.323416000232
airlines,1000000000,143,update,Depart By slider,141,true,false,2,23315.630832999945
airlines,1000000000,144,update,Depart By slider,142,true,false,2,21912.306834000163
airlines,1000000000,145,update,Depart By slider,143,true,false,2,22492.659374999814
airlines,1000000000,146,update,Depart By slider,144,true,false,2,23667.809000000358
airlines,1000000000,147,update,Depart By slider,145,true,false,2,22872.475125000346
airlines,1000000000,148,update,Depart By slider,146,true,false,2,22196.494791999925
airlines,1000000000,149,update,Depart By slider,147,true,false,2,21728.602417000104
airlines,1000000000,150,update,Depart By slider,148,true,false,2,22838.305000000168
airlines,1000000000,151,update,Depart By slider,149,true,false,2,22582.629124999978
airlines,1000000000,152,update,Depart By slider,150,true,false,2,22122.888082999736
airlines,1000000000,153,update,Depart By slider,151,true,false,2,22220.250500000082
airlines,1000000000,154,update,Depart By slider,152,true,false,2,23154.385207999963
airlines,1000000000,155,update,Depart By slider,153,true,false,2,22860.968790999614
airlines,1000000000,156,update,Depart By slider,154,true,false,2,22865.641791999806
airlines,1000000000,157,update,Depart By slider,155,true,false,2,22424.997667000163
airlines,1000000000,158,update,Depart By slider,156,true,false,2,22902.606124999933
